x,y,R,G,B
178,121,32,47,208
179,121,31,46,207
180,121,30,45,206
181,121,29,44,205
182,121,29,44,205
0,122,23,39,187
1,122,23,39,187
2,122,24,40,188
3,122,24,40,188
4,122,24,39,190
5,122,25,40,191
6,122,25,40,191
7,122,25,40,191
8,122,25,40,193
9,122,26,41,194
10,122,26,41,196
11,122,27,42,197
12,122,28,43,198
13,122,29,44,199
14,122,29,44,199
15,122,29,45,202
16,122,28,44,202
17,122,26,44,204
18,122,27,45,205
19,122,28,46,206
20,122,29,49,208
21,122,30,50,209
22,122,31,51,210
23,122,31,51,210
24,122,28,51,209
25,122,31,54,212
26,122,35,59,217
27,122,38,62,220
28,122,37,61,219
29,122,32,56,214
30,122,26,50,208
31,122,22,46,204
32,122,38,63,218
33,122,37,62,216
34,122,41,66,220
35,122,34,59,211
36,122,35,59,211
37,122,42,66,216
38,122,39,61,209
39,122,41,63,209
40,122,43,65,210
41,122,12,35,177
42,122,44,67,209
43,122,26,49,189
44,122,4,26,164
45,122,39,61,198
46,122,46,68,205
47,122,52,74,211
48,122,48,70,207
49,122,59,81,216
50,122,39,59,190
51,122,53,74,201
52,122,55,77,199
53,122,47,69,188
54,122,63,86,200
55,122,34,56,168
56,122,36,58,169
57,122,33,53,165
58,122,55,75,188
59,122,60,80,193
60,122,96,116,231
61,122,55,74,192
62,122,59,75,196
63,122,48,64,185
64,122,68,84,205
65,122,86,100,222
66,122,85,100,217
67,122,76,92,205
68,122,59,73,180
69,122,76,91,194
70,122,48,64,162
71,122,25,41,136
72,122,37,52,143
73,122,26,42,130
74,122,45,58,150
75,122,26,39,131
76,122,16,29,123
77,122,0,0,87
78,122,21,34,130
79,122,37,50,142
80,122,42,53,135
81,122,61,73,149
82,122,12,24,100
83,122,54,66,140
84,122,0,8,82
85,122,2,14,86
86,122,41,53,127
87,122,16,28,102
88,122,68,80,154
89,122,25,37,111
90,122,45,56,135
91,122,6,17,97
92,122,2,13,95
93,122,104,114,199
94,122,5,15,102
95,122,79,92,170
96,122,0,16,78
97,122,13,32,90
98,122,45,60,125
99,122,0,14,83
100,122,29,41,113
101,122,7,17,88
102,122,41,52,118
103,122,38,48,117
104,122,33,42,117
105,122,15,25,112
106,122,52,61,162
107,122,89,99,212
108,122,85,95,218
109,122,27,38,164
110,122,64,78,201
111,122,94,107,222
112,122,90,101,206
113,122,25,35,133
114,122,54,66,166
115,122,54,66,164
116,122,47,61,160
117,122,32,46,145
118,122,0,16,114
119,122,74,89,190
120,122,38,55,159
121,122,96,115,220
122,122,51,69,179
123,122,64,84,197
124,122,8,28,143
125,122,50,71,190
126,122,84,104,225
127,122,34,55,180
128,122,38,62,188
129,122,38,63,190
130,122,28,53,182
131,122,72,96,228
132,122,32,59,192
133,122,34,62,197
134,122,62,90,226
135,122,72,101,239
136,122,76,107,249
137,122,68,99,242
138,122,54,86,233
139,122,47,78,228
140,122,59,93,244
141,122,56,90,241
142,122,38,73,225
143,122,53,88,240
144,122,61,94,247
145,122,62,95,248
146,122,63,96,249
147,122,63,96,249
148,122,61,94,249
149,122,58,91,246
150,122,54,87,242
151,122,52,85,240
152,122,56,89,246
153,122,55,88,245
154,122,54,86,246
155,122,52,84,244
156,122,50,82,242
157,122,48,80,240
158,122,46,78,238
159,122,46,78,238
160,122,44,72,233
161,122,44,72,233
162,122,44,69,231
163,122,43,68,230
164,122,41,66,228
165,122,40,65,227
166,122,40,64,226
167,122,39,63,225
168,122,34,58,220
169,122,34,58,220
170,122,34,56,219
171,122,34,56,219
172,122,33,55,218
173,122,32,54,217
174,122,33,52,216
175,122,33,53,214
176,122,33,48,211
177,122,33,48,209
178,122,32,47,208
179,122,31,46,207
180,122,30,45,206
181,122,30,45,206
182,122,29,44,205
0,123,23,39,187
1,123,23,39,187
2,123,23,39,187
3,123,24,40,188
4,123,24,39,190
5,123,24,39,190
6,123,25,40,191
7,123,25,40,191
8,123,25,40,193
9,123,25,40,193
10,123,26,41,196
11,123,27,42,197
12,123,28,43,198
13,123,28,43,198
14,123,29,44,199
15,123,28,44,201
16,123,28,44,202
17,123,26,44,204
18,123,27,45,205
19,123,28,46,206
20,123,28,48,207
21,123,29,49,208
22,123,30,50,209
23,123,31,51,210
24,123,28,51,209
25,123,31,54,212
26,123,34,58,216
27,123,36,60,218
28,123,36,60,218
29,123,33,57,215
30,123,28,52,210
31,123,26,51,206
32,123,35,60,214
33,123,34,59,211
34,123,43,68,220
35,123,39,65,214
36,123,40,64,212
37,123,43,68,213
38,123,36,58,204
39,123,37,60,202
40,123,52,75,217
41,123,39,62,200
42,123,28,50,187
43,123,40,62,197
44,123,43,66,198
45,123,47,67,200
46,123,47,67,200
47,123,10,30,161
48,123,44,65,192
49,123,43,65,187
50,123,35,57,179
51,123,19,41,161
52,123,0,5,124
53,123,0,20,137
54,123,46,67,182
55,123,34,54,169
56,123,46,66,179
57,123,58,78,191
58,123,22,42,155
59,123,43,60,176
60,123,42,59,175
61,123,81,98,214
62,123,85,102,218
63,123,67,82,201
64,123,73,87,209
65,123,99,113,235
66,123,78,93,210
67,123,66,82,195
68,123,64,78,185
69,123,7,22,125
70,123,100,116,212
71,123,8,25,117
72,123,52,68,156
73,123,11,27,115
74,123,114,128,217
75,123,6,20,109
76,123,59,72,164
77,123,95,108,202
78,123,44,57,153
79,123,83,93,190
80,123,37,46,141
81,123,30,39,130
82,123,89,99,186
83,123,92,103,183
84,123,25,37,111
85,123,0,10,78
86,123,36,50,113
87,123,50,64,125
88,123,35,49,110
89,123,0,0,61
90,123,21,34,104
91,123,20,32,108
92,123,0,9,91
93,123,60,70,159
94,123,31,40,135
95,123,110,120,207
96,123,104,119,184
97,123,51,70,128
98,123,11,26,95
99,123,10,22,98
100,123,71,80,157
101,123,0,0,67
102,123,53,62,129
103,123,16,25,90
104,123,82,90,162
105,123,33,41,124
106,123,108,116,217
107,123,91,98,212
108,123,80,89,210
109,123,47,57,180
110,123,64,76,194
111,123,65,78,190
112,123,42,54,156
113,123,53,63,160
114,123,31,43,141
115,123,17,30,126
116,123,0,0,90
117,123,9,23,120
118,123,37,51,148
119,123,63,79,177
120,123,55,73,175
121,123,27,44,150
122,123,1,19,129
123,123,0,4,118
124,123,23,43,158
125,123,63,82,202
126,123,86,106,227
127,123,59,80,205
128,123,62,86,212
129,123,95,120,247
130,123,91,116,243
131,123,56,81,210
132,123,85,112,243
133,123,68,96,229
134,123,92,120,255
135,123,80,109,245
136,123,61,92,232
137,123,50,81,223
138,123,49,81,226
139,123,51,83,230
140,123,58,92,241
141,123,59,93,244
142,123,53,89,239
143,123,66,101,253
144,123,59,92,245
145,123,60,93,246
146,123,61,94,247
147,123,61,94,247
148,123,60,93,248
149,123,58,91,246
150,123,55,88,243
151,123,53,86,241
152,123,55,88,245
153,123,54,87,244
154,123,52,84,244
155,123,51,83,243
156,123,48,80,240
157,123,47,79,239
158,123,45,77,237
159,123,44,76,236
160,123,44,72,233
161,123,43,71,232
162,123,44,69,231
163,123,42,67,229
164,123,41,66,228
165,123,39,64,226
166,123,39,63,225
167,123,38,62,224
168,123,34,58,220
169,123,34,58,220
170,123,34,56,219
171,123,34,56,219
172,123,33,55,218
173,123,32,54,217
174,123,33,52,216
175,123,33,53,214
176,123,33,48,211
177,123,33,48,209
178,123,32,47,208
179,123,32,47,208
180,123,31,46,207
181,123,30,45,206
182,123,29,44,205
0,124,22,38,186
1,124,22,38,186
2,124,23,39,187
3,124,23,39,187
4,124,23,38,189
5,124,24,39,190
6,124,24,39,190
7,124,24,39,190
8,124,25,40,193
9,124,25,40,193
10,124,25,40,195
11,124,26,41,196
12,124,27,42,197
13,124,28,43,198
14,124,28,43,198
15,124,28,44,201
16,124,27,43,201
17,124,25,43,203
18,124,26,44,204
19,124,28,46,206
20,124,28,48,207
21,124,29,49,208
22,124,30,50,209
23,124,30,50,209
24,124,31,54,212
25,124,31,54,212
26,124,32,56,214
27,124,33,57,215
28,124,35,59,217
29,124,35,59,217
30,124,36,60,218
31,124,36,61,216
32,124,36,61,213
33,124,30,56,203
34,124,34,58,206
35,124,30,55,200
36,124,30,55,199
37,124,36,61,203
38,124,35,58,200
39,124,42,65,203
40,124,53,75,213
41,124,24,46,181
42,124,32,52,185
43,124,0,20,151
44,124,26,47,175
45,124,66,85,214
46,124,32,51,179
47,124,59,79,202
48,124,46,67,184
49,124,42,64,176
50,124,40,62,174
51,124,24,46,158
52,124,28,49,164
53,124,31,50,168
54,124,25,44,162
55,124,57,74,192
56,124,45,62,180
57,124,51,68,186
58,124,44,61,179
59,124,20,35,152
60,124,61,76,193
61,124,95,110,225
62,124,131,147,255
63,124,70,85,200
64,124,56,70,192
65,124,91,105,228
66,124,65,77,197
67,124,76,89,203
68,124,60,74,181
69,124,15,30,131
70,124,48,63,158
71,124,48,63,154
72,124,9,23,111
73,124,41,55,143
74,124,88,102,190
75,124,30,44,133
76,124,31,42,134
77,124,110,120,215
78,124,79,89,186
79,124,38,48,146
80,124,42,49,153
81,124,9,14,116
82,124,79,85,181
83,124,21,28,116
84,124,2,11,88
85,124,15,25,94
86,124,0,9,71
87,124,128,140,198
88,124,5,18,73
89,124,17,29,89
90,124,51,62,128
91,124,35,45,117
92,124,27,35,118
93,124,29,36,127
94,124,97,103,201
95,124,64,73,164
96,124,59,73,144
97,124,72,87,154
98,124,3,14,94
99,124,62,72,157
100,124,120,128,213
101,124,2,9,87
102,124,73,80,148
103,124,0,4,66
104,124,52,61,128
105,124,58,67,146
106,124,87,95,193
107,124,53,61,170
108,124,64,73,190
109,124,59,70,186
110,124,27,41,148
111,124,37,50,152
112,124,23,35,133
113,124,45,55,150
114,124,59,69,166
115,124,43,56,150
116,124,10,23,119
117,124,4,19,114
118,124,47,61,158
119,124,54,70,168
120,124,16,34,136
121,124,70,87,191
122,124,8,26,134
123,124,36,54,166
124,124,24,44,159
125,124,2,21,141
126,124,57,76,197
127,124,76,96,219
128,124,83,107,231
129,124,82,107,233
130,124,63,88,214
131,124,62,87,214
132,124,90,117,246
133,124,90,119,249
134,124,70,98,231
135,124,69,99,233
136,124,66,98,235
137,124,46,77,217
138,124,59,91,234
139,124,66,98,243
140,124,52,87,233
141,124,52,86,235
142,124,57,93,241
143,124,64,100,250
144,124,54,87,240
145,124,55,88,241
146,124,58,91,244
147,124,60,93,246
148,124,60,93,248
149,124,59,92,247
150,124,57,90,245
151,124,56,89,244
152,124,53,86,243
153,124,52,85,242
154,124,51,83,243
155,124,49,81,241
156,124,47,79,239
157,124,45,77,237
158,124,44,76,236
159,124,43,75,235
160,124,43,71,232
161,124,43,71,232
162,124,43,68,230
163,124,42,67,229
164,124,40,65,227
165,124,39,64,226
166,124,39,63,225
167,124,38,62,224
168,124,34,58,220
169,124,34,58,220
170,124,34,56,219
171,124,34,56,219
172,124,33,55,218
173,124,32,54,217
174,124,33,52,216
175,124,33,53,214
176,124,34,49,212
177,124,34,49,210
178,124,33,48,209
179,124,32,47,208
180,124,31,46,207
181,124,31,46,207
182,124,30,45,206
0,125,22,38,186
1,125,22,38,186
2,125,22,38,186
3,125,23,39,187
4,125,23,38,189
5,125,23,38,189
6,125,24,39,190
7,125,24,39,190
8,125,24,39,192
9,125,24,39,192
10,125,25,40,195
11,125,26,41,196
12,125,27,42,197
13,125,27,42,197
14,125,28,43,198
15,125,27,43,200
16,125,27,43,201
17,125,25,43,203
18,125,26,44,204
19,125,27,45,205
20,125,27,47,206
21,125,28,48,207
22,125,29,49,208
23,125,30,50,209
24,125,31,54,212
25,125,31,54,212
26,125,31,55,213
27,125,32,56,214
28,125,34,58,216
29,125,36,60,218
30,125,38,62,220
31,125,39,64,219
32,125,35,61,210
33,125,28,54,199
34,125,34,59,204
35,125,31,56,200
36,125,29,54,196
37,125,27,53,192
38,125,21,44,182
39,125,26,50,186
40,125,9,31,166
41,125,50,73,205
42,125,33,54,182
43,125,27,48,175
44,125,36,55,183
45,125,15,35,160
46,125,16,34,160
47,125,26,45,165
48,125,26,47,156
49,125,0,0,97
50,125,2,25,129
51,125,47,69,178
52,125,75,95,208
53,125,71,91,206
54,125,30,46,167
55,125,36,52,174
56,125,45,61,183
57,125,59,75,196
58,125,40,54,176
59,125,49,64,183
60,125,22,37,152
61,125,74,90,203
62,125,65,78,190
63,125,20,33,147
64,125,31,45,167
65,125,42,56,179
66,125,76,88,208
67,125,30,43,158
68,125,39,53,160
69,125,7,22,123
70,125,54,69,164
71,125,41,57,145
72,125,4,18,106
73,125,42,57,142
74,125,48,62,150
75,125,84,98,186
76,125,35,46,136
77,125,43,54,146
78,125,106,116,211
79,125,32,42,140
80,125,105,109,216
81,125,86,91,195
82,125,68,74,172
83,125,76,83,173
84,125,34,42,123
85,125,47,57,129
86,125,3,14,80
87,125,27,38,100
88,125,34,46,106
89,125,0,10,72
90,125,49,60,126
91,125,13,23,95
92,125,30,38,119
93,125,28,35,123
94,125,75,82,173
95,125,83,90,180
96,125,42,54,130
97,125,41,55,130
98,125,45,54,145
99,125,95,101,197
100,125,115,120,214
101,125,64,70,154
102,125,15,22,92
103,125,0,0,58
104,125,15,24,89
105,125,69,78,153
106,125,58,64,158
107,125,89,98,203
108,125,64,72,183
109,125,73,85,193
110,125,35,49,146
111,125,21,36,127
112,125,15,28,122
113,125,54,64,159
114,125,99,109,204
115,125,0,0,90
116,125,0,4,98
117,125,37,50,144
118,125,86,101,196
119,125,52,66,163
120,125,57,72,173
121,125,46,63,167
122,125,48,66,174
123,125,17,35,147
124,125,98,118,233
125,125,62,81,201
126,125,64,83,204
127,125,65,85,208
128,125,85,109,233
129,125,60,86,209
130,125,67,92,218
131,125,77,102,228
132,125,58,86,212
133,125,63,92,220
134,125,65,94,224
135,125,58,88,220
136,125,69,101,236
137,125,51,83,220
138,125,64,97,238
139,125,69,101,244
140,125,48,83,227
141,125,41,76,222
142,125,44,80,226
143,125,55,91,239
144,125,51,85,236
145,125,53,86,239
146,125,56,89,242
147,125,58,91,244
148,125,59,92,247
149,125,59,92,247
150,125,57,90,245
151,125,56,89,244
152,125,52,85,242
153,125,51,84,241
154,125,50,82,242
155,125,48,80,240
156,125,46,78,238
157,125,44,76,236
158,125,42,74,234
159,125,41,73,233
160,125,43,71,232
161,125,42,70,231
162,125,43,68,230
163,125,42,67,229
164,125,40,65,227
165,125,38,63,225
166,125,38,62,224
167,125,38,62,224
168,125,34,58,220
169,125,34,58,220
170,125,34,56,219
171,125,34,56,219
172,125,33,55,218
173,125,32,54,217
174,125,33,52,216
175,125,33,53,214
176,125,34,49,212
177,125,34,49,210
178,125,33,48,209
179,125,33,48,209
180,125,32,47,208
181,125,31,46,207
182,125,30,45,206
0,126,21,37,185
1,126,22,38,186
2,126,22,38,186
3,126,22,38,186
4,126,23,38,189
5,126,23,38,189
6,126,23,38,189
7,126,24,39,190
8,126,24,39,192
9,126,24,39,192
10,126,25,40,195
11,126,25,40,195
12,126,26,41,196
13,126,27,42,197
14,126,28,43,198
15,126,27,43,200
16,126,26,42,200
17,126,25,43,203
18,126,26,44,204
19,126,27,45,205
20,126,27,47,206
21,126,28,48,207
22,126,29,49,208
23,126,29,49,208
24,126,28,51,209
25,126,29,52,210
26,126,31,55,213
27,126,32,56,214
28,126,33,57,215
29,126,33,57,215
30,126,31,55,213
31,126,31,56,210
32,126,31,57,204
33,126,27,54,197
34,126,38,63,207
35,126,42,67,209
36,126,42,65,205
37,126,35,58,196
38,126,23,45,182
39,126,26,48,183
40,126,36,56,187
41,126,29,50,178
42,126,18,37,165
43,126,11,31,156
44,126,42,60,184
45,126,60,79,200
46,126,47,63,185
47,126,48,68,183
48,126,25,47,148
49,126,0,0,92
50,126,20,42,141
51,126,74,95,200
52,126,68,86,198
53,126,71,88,204
54,126,77,93,214
55,126,74,89,214
56,126,36,50,175
57,126,29,43,168
58,126,49,61,183
59,126,28,40,160
60,126,10,23,138
61,126,42,55,169
62,126,73,87,196
63,126,58,71,185
64,126,62,74,196
65,126,66,77,203
66,126,68,80,202
67,126,55,68,183
68,126,8,22,129
69,126,57,72,173
70,126,81,96,191
71,126,64,80,168
72,126,67,82,167
73,126,10,25,108
74,126,28,43,128
75,126,74,88,176
76,126,67,78,168
77,126,60,71,163
78,126,39,49,144
79,126,37,47,144
80,126,59,64,164
81,126,49,55,153
82,126,0,0,91
83,126,92,99,189
84,126,46,54,139
85,126,83,91,172
86,126,86,95,172
87,126,0,0,71
88,126,57,67,139
89,126,36,46,117
90,126,0,0,69
91,126,7,16,91
92,126,14,23,100
93,126,0,7,86
94,126,21,29,110
95,126,87,95,176
96,126,79,90,170
97,126,0,0,80
98,126,59,64,166
99,126,19,23,130
100,126,77,80,183
101,126,55,60,152
102,126,0,0,74
103,126,0,6,69
104,126,7,17,79
105,126,40,50,121
106,126,67,74,164
107,126,92,101,202
108,126,0,0,105
109,126,41,55,154
110,126,45,61,146
111,126,0,0,78
112,126,34,45,135
113,126,68,77,170
114,126,51,62,154
115,126,87,98,190
116,126,25,38,130
117,126,96,109,203
118,126,58,73,168
119,126,76,90,187
120,126,92,107,208
121,126,53,71,173
122,126,4,22,130
123,126,57,75,187
124,126,73,93,208
125,126,20,39,159
126,126,30,49,170
127,126,82,102,225
128,126,34,58,180
129,126,50,76,197
130,126,73,99,222
131,126,63,88,214
132,126,36,64,190
133,126,17,46,174
134,126,53,82,212
135,126,32,62,194
136,126,54,86,221
137,126,53,85,222
138,126,52,85,224
139,126,53,86,227
140,126,59,94,236
141,126,44,79,223
142,126,31,68,211
143,126,61,97,243
144,126,53,87,238
145,126,55,88,241
146,126,57,90,243
147,126,58,91,244
148,126,58,91,246
149,126,57,90,245
150,126,54,87,242
151,126,53,86,241
152,126,51,84,241
153,126,50,83,240
154,126,49,81,241
155,126,47,79,239
156,126,45,77,237
157,126,43,75,235
158,126,41,73,233
159,126,40,72,232
160,126,43,71,232
161,126,42,70,231
162,126,43,68,230
163,126,41,66,228
164,126,40,65,227
165,126,38,63,225
166,126,38,62,224
167,126,37,61,223
168,126,34,58,220
169,126,34,58,220
170,126,34,56,219
171,126,34,56,219
172,126,33,55,218
173,126,32,54,217
174,126,33,52,216
175,126,33,53,214
176,126,35,50,213
177,126,34,49,210
178,126,34,49,210
179,126,33,48,209
180,126,32,47,208
181,126,31,46,207
182,126,31,46,207
0,127,21,37,184
1,127,21,37,184
2,127,22,38,185
3,127,22,38,186
4,127,22,38,186
5,127,23,38,189
6,127,23,38,189
7,127,23,38,189
8,127,24,39,192
9,127,23,39,194
10,127,23,39,194
11,127,24,40,197
12,127,25,41,198
13,127,26,42,199
14,127,26,42,199
15,127,27,43,200
16,127,24,43,199
17,127,24,45,200
18,127,25,44,200
19,127,26,47,202
20,127,27,48,203
21,127,28,49,204
22,127,29,50,205
23,127,29,50,203
24,127,27,48,203
25,127,28,52,204
26,127,32,56,208
27,127,35,59,211
28,127,34,58,210
29,127,30,54,206
30,127,24,48,200
31,127,21,45,193
32,127,31,56,198
33,127,24,50,187
34,127,33,59,196
35,127,41,65,201
36,127,46,70,204
37,127,49,73,205
38,127,48,71,201
39,127,58,81,209
40,127,47,68,195
41,127,46,67,194
42,127,25,46,171
43,127,42,62,187
44,127,52,72,197
45,127,50,70,195
46,127,58,76,202
47,127,25,44,162
48,127,73,95,197
49,127,43,65,164
50,127,16,37,142
51,127,16,36,148
52,127,27,44,160
53,127,38,55,173
54,127,52,69,187
55,127,55,72,190
56,127,0,0,117
57,127,4,18,140
58,127,51,63,185
59,127,53,65,185
60,127,7,19,137
61,127,56,69,183
62,127,76,90,197
63,127,82,96,205
64,127,72,87,204
65,127,59,73,195
66,127,92,106,229
67,127,97,111,234
68,127,89,104,221
69,127,107,121,230
70,127,33,47,146
71,127,75,91,179
72,127,43,58,141
73,127,90,102,184
74,127,0,0,81
75,127,91,103,189
76,127,90,99,190
77,127,65,74,165
78,127,33,42,135
79,127,54,60,154
80,127,67,73,167
81,127,31,37,131
82,127,3,9,103
83,127,59,66,156
84,127,42,50,133
85,127,106,114,197
86,127,77,84,175
87,127,11,18,106
88,127,0,5,82
89,127,84,94,165
90,127,21,31,102
91,127,61,71,143
92,127,43,52,131
93,127,67,76,153
94,127,0,0,68
95,127,35,45,114
96,127,55,64,141
97,127,1,11,96
98,127,19,25,121
99,127,61,66,166
100,127,54,58,157
101,127,82,88,176
102,127,26,33,103
103,127,0,4,66
104,127,8,16,89
105,127,50,58,141
106,127,53,62,153
107,127,42,55,151
108,127,64,78,177
109,127,56,72,167
110,127,19,40,123
111,127,122,140,222
112,127,13,27,116
113,127,50,61,153
114,127,0,1,96
115,127,64,75,167
116,127,16,29,121
117,127,50,63,157
118,127,29,44,137
119,127,25,40,135
120,127,78,94,192
121,127,31,46,147
122,127,20,37,143
123,127,62,80,190
124,127,69,86,200
125,127,46,66,181
126,127,25,42,160
127,127,48,68,189
128,127,30,54,178
129,127,71,96,222
130,127,21,46,172
131,127,25,50,176
132,127,14,42,168
133,127,8,36,162
134,127,46,75,203
135,127,66,95,225
136,127,57,85,218
137,127,69,99,231
138,127,45,75,209
139,127,32,62,196
140,127,54,86,221
141,127,23,55,190
142,127,0,19,154
143,127,32,63,203
144,127,60,90,236
145,127,61,91,239
146,127,62,92,242
147,127,62,92,242
148,127,59,90,243
149,127,56,87,240
150,127,53,83,239
151,127,51,81,237
152,127,50,83,240
153,127,50,82,242
154,127,48,80,241
155,127,46,78,239
156,127,44,76,237
157,127,41,75,235
158,127,40,74,234
159,127,40,72,233
160,127,41,71,231
161,127,42,70,231
162,127,43,68,230
163,127,41,66,228
164,127,39,64,226
165,127,38,63,225
166,127,38,62,224
167,127,37,61,223
168,127,34,58,220
169,127,34,58,220
170,127,34,56,219
171,127,34,56,219
172,127,33,55,218
173,127,32,54,217
174,127,33,52,216
175,127,33,53,214
176,127,35,50,213
177,127,34,49,210
178,127,34,49,210
179,127,33,48,209
180,127,32,47,208
181,127,32,47,208
182,127,31,46,207
0,128,22,38,183
1,128,22,38,183
2,128,22,38,183
3,128,22,38,185
4,128,22,40,186
5,128,22,39,187
6,128,22,39,189
7,128,23,40,190
8,128,23,40,192
9,128,21,40,194
10,128,21,40,196
11,128,22,40,198
12,128,22,40,198
13,128,22,40,198
14,128,23,41,201
15,128,22,43,198
16,128,19,40,191
17,128,18,43,188
18,128,21,43,189
19,128,23,45,191
20,128,25,47,192
21,128,27,49,194
22,128,29,50,195
23,128,30,51,194
24,128,25,46,191
25,128,8,29,172
26,128,5,26,169
27,128,16,37,180
28,128,15,36,179
29,128,4,25,168
30,128,18,37,178
31,128,41,63,201
32,128,42,65,197
33,128,31,56,183
34,128,25,50,177
35,128,0,22,148
36,128,4,28,152
37,128,18,42,164
38,128,12,36,158
39,128,48,73,192
40,128,45,70,189
41,128,55,79,201
42,128,57,81,205
43,128,52,73,200
44,128,28,48,179
45,128,22,42,175
46,128,50,70,205
47,128,65,84,213
48,128,35,55,170
49,128,60,77,191
50,128,39,55,177
51,128,57,72,201
52,128,64,77,207
53,128,13,27,150
54,128,25,41,154
55,128,0,5,111
56,128,0,4,111
57,128,42,56,165
58,128,71,82,200
59,128,42,52,175
60,128,23,33,154
61,128,55,66,181
62,128,54,67,171
63,128,55,70,171
64,128,49,71,173
65,128,88,108,221
66,128,69,87,215
67,128,68,81,219
68,128,82,95,233
69,128,84,97,225
70,128,80,94,201
71,128,94,107,199
72,128,79,92,170
73,128,40,52,126
74,128,9,17,98
75,128,22,29,117
76,128,95,100,192
77,128,122,125,218
78,128,55,59,146
79,128,3,7,94
80,128,84,89,180
81,128,66,71,163
82,128,8,12,109
83,128,47,52,143
84,128,30,38,111
85,128,45,52,132
86,128,99,102,209
87,128,65,68,173
88,128,8,16,91
89,128,44,54,115
90,128,111,121,183
91,128,7,15,87
92,128,72,78,164
93,128,32,38,122
94,128,0,2,63
95,128,26,39,91
96,128,26,37,99
97,128,0,3,72
98,128,13,23,95
99,128,38,47,124
100,128,72,79,160
101,128,63,71,144
102,128,34,45,99
103,128,0,4,66
104,128,40,46,142
105,128,53,60,167
106,128,53,66,162
107,128,66,83,173
108,128,67,86,181
109,128,55,75,170
110,128,82,105,198
111,128,64,85,176
112,128,60,75,168
113,128,56,69,163
114,128,48,61,157
115,128,38,51,145
116,128,0,10,104
117,128,56,69,163
118,128,36,51,144
119,128,21,36,131
120,128,30,46,141
121,128,37,53,151
122,128,88,103,204
123,128,79,96,200
124,128,0,2,110
125,128,0,4,114
126,128,82,98,211
127,128,57,76,194
128,128,66,90,216
129,128,83,110,241
130,128,34,58,190
131,128,53,78,207
132,128,69,94,223
133,128,74,99,226
134,128,82,107,234
135,128,75,100,227
136,128,79,104,230
137,128,49,74,200
138,128,43,69,192
139,128,38,64,187
140,128,24,48,170
141,128,0,24,146
142,128,30,54,176
143,128,26,51,177
144,128,77,101,235
145,128,78,101,241
146,128,67,92,234
147,128,61,86,231
148,128,64,90,239
149,128,52,79,232
150,128,46,72,227
151,128,54,82,241
152,128,47,77,237
153,128,48,80,243
154,128,46,77,243
155,128,44,77,242
156,128,46,79,246
157,128,40,75,241
158,128,32,67,233
159,128,32,65,230
160,128,39,68,230
161,128,40,68,229
162,128,41,66,228
163,128,41,66,228
164,128,40,65,227
165,128,39,64,226
166,128,39,63,225
167,128,39,63,225
168,128,36,60,222
169,128,36,60,222
170,128,36,58,221
171,128,35,57,220
172,128,34,56,219
173,128,33,55,218
174,128,34,53,217
175,128,33,53,214
176,128,37,52,215
177,128,36,51,212
178,128,36,51,212
179,128,34,49,210
180,128,33,48,209
181,128,32,47,208
182,128,31,46,207
0,129,21,38,180
1,129,21,38,180
2,129,22,38,183
3,129,22,38,183
4,129,21,39,185
5,129,22,40,186
6,129,22,39,189
7,129,22,39,189
8,129,20,39,193
9,129,21,40,194
10,129,20,41,196
11,129,20,40,197
12,129,21,41,200
13,129,21,41,200
14,129,21,41,202
15,129,22,42,199
16,129,21,45,193
17,129,21,46,190
18,129,21,46,190
19,129,22,47,191
20,129,24,46,191
21,129,25,48,190
22,129,26,47,190
23,129,26,47,188
24,129,33,54,197
25,129,27,48,189
26,129,28,47,188
27,129,31,50,189
28,129,28,47,186
29,129,19,38,177
30,129,15,32,172
31,129,16,36,171
32,129,20,43,173
33,129,20,43,171
34,129,51,75,201
35,129,18,42,166
36,129,0,3,125
37,129,8,33,152
38,129,26,51,170
39,129,25,50,169
40,129,22,46,168
41,129,46,70,194
42,129,57,81,207
43,129,46,69,199
44,129,19,41,176
45,129,13,35,173
46,129,31,52,193
47,129,32,51,189
48,129,58,76,200
49,129,49,65,187
50,129,32,46,177
51,129,34,48,181
52,129,56,70,201
53,129,32,46,171
54,129,12,28,141
55,129,28,45,151
56,129,6,20,125
57,129,64,78,185
58,129,82,95,210
59,129,44,55,173
60,129,30,41,159
61,129,54,65,180
62,129,30,43,148
63,129,57,76,171
64,129,33,56,149
65,129,108,132,232
66,129,96,114,238
67,129,36,49,187
68,129,63,75,219
69,129,47,59,195
70,129,39,51,169
71,129,65,77,177
72,129,75,87,173
73,129,49,60,140
74,129,15,23,106
75,129,39,45,131
76,129,33,37,128
77,129,103,105,192
78,129,30,33,114
79,129,39,42,123
80,129,43,47,134
81,129,117,122,213
82,129,2,7,98
83,129,22,28,112
84,129,63,71,143
85,129,0,0,73
86,129,109,111,220
87,129,55,57,166
88,129,33,40,118
89,129,49,59,120
90,129,67,78,134
91,129,15,24,91
92,129,0,0,92
93,129,35,41,129
94,129,52,63,119
95,129,0,10,58
96,129,14,25,87
97,129,24,34,103
98,129,9,19,88
99,129,40,50,119
100,129,29,37,110
101,129,48,58,120
102,129,8,21,63
103,129,0,0,51
104,129,69,77,176
105,129,72,79,193
106,129,59,74,167
107,129,63,83,170
108,129,64,84,179
109,129,25,47,148
110,129,105,128,230
111,129,78,100,201
112,129,62,76,175
